ym,brand,series,combo,name,supply,forecast
2025-11,일룸,,HCH3001A-A491WG,앤(인조가죽),시디즈(평택),25
2025-11,일룸,,HCH3001A-A492WG,앤(인조가죽),시디즈(평택),37
2025-11,일룸,,HCH3001F-451LWG,앤(패브릭),시디즈(평택),4
2025-11,일룸,,HCH3001F-452WG,앤(패브릭),시디즈(평택),16
2025-11,일룸,,HCH3510C-454A,아이핏 에어 좌판커버,외주/상품,13
2025-11,일룸,,HCH3510C-455,아이핏 에어 좌판커버,외주/상품,17
2025-11,일룸,,HCH3510C-456,아이핏 에어 좌판커버,외주/상품,37
2025-11,일룸,,HCH3601L-L945B,지엘 천연가죽,시디즈(평택),19
2025-11,일룸,,HCH3601L-L946,지엘 천연가죽,시디즈(평택),13
2025-11,일룸,,HCH3801H-2H1,비토(헤드레스트),시디즈(평택),51
2025-11,일룸,,HCH3801H-2H4,비토(헤드레스트),시디즈(평택),17
2025-11,일룸,,HCH6000-451WW,폴 바스툴(패브릭),시디즈(평택),41
2025-11,일룸,,HCH6001-BWWW,폴 바스툴(우드쉘),시디즈(평택),24
2025-11,일룸,,HCX0001BA-SG,"싯브레이크 캐스터(5EA,50_38U,링고아이,래리,비토)",시디즈(평택),48
2025-11,일룸,,HCX0001BB-SG,"싯브레이크 캐스터(5EA,50_30U,올리버)",시디즈(평택),215
2025-11,일룸,,HCX0001N-XX,의자 번즈(고정용 발통),시디즈(평택),6
2025-11,일룸,,HCX0001RA-SG,"일반 캐스터(5EA,50_38U,링고아이,래리,비토)",시디즈(평택),55
2025-11,일룸,,HCX0001RB-SG,"일반 캐스터(5EA,50_27U,올리버)",시디즈(평택),388
2025-11,일룸,,HCX0006R-SG,연결형 발걸이(링고아이),시디즈(평택),4
2025-11,일룸,,HVB72Y11EAA-A4810,침대 헤드보드 1100폭,베트남,1566
2025-11,일룸,,HVCH0014R-A491C,세타플러스,베트남,153
2025-11,일룸,,HVCH0014R-A491L,세타플러스,베트남,70
2025-11,일룸,,HVCH0014R-A494B,세타플러스,베트남,16
2025-11,일룸,,HVCH0018A-A490LA,비비체어 인조가죽,베트남,78
2025-11,일룸,,HVCH0018A-A494BA,비비체어 인조가죽,베트남,20
2025-11,일룸,,HVCH0018F-161AA,비비체어 패브릭,베트남,8
2025-11,일룸,,HVCH0018F-164AA,비비체어 패브릭,베트남,3
2025-11,일룸,,HVCH0018S-A490LW,비비 솔리드(인조),베트남,34
2025-11,일룸,,HVCH2810F-A441D,"링고아이 (고정중심봉,싯브레이크캐스터)",베트남,16
2025-11,일룸,,HVCH2810F-A443D,"링고아이 (고정중심봉,싯브레이크캐스터)",베트남,12
2025-11,일룸,,HVCH2810F-A444D,"링고아이 (고정중심봉,싯브레이크캐스터)",베트남,12
2025-11,일룸,,HVCH2810F-A449PN,"링고아이 (고정중심봉,싯브레이크캐스터)",베트남,10
2025-11,일룸,,HVCH2810FC-A441D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,260
2025-11,일룸,,HVCH2810FC-A443D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,279
2025-11,일룸,,HVCH2810FC-A444D,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,213
2025-11,일룸,,HVCH2810FC-A449PN,"링고아이 (고정중심봉,싯브레이크캐스터,발걸이)",베트남,89
2025-11,일룸,,HVCH2810FS-A441D,"링고아이 (고정중심봉,회전캐스터)",베트남,16
2025-11,일룸,,HVCH2810FS-A443D,"링고아이 (고정중심봉,회전캐스터)",베트남,12
2025-11,일룸,,HVCH2810FS-A444D,"링고아이 (고정중심봉,회전캐스터)",베트남,10
2025-11,일룸,,HVCH2810FS-A449PN,"링고아이 (고정중심봉,회전캐스터)",베트남,4
2025-11,일룸,,HVCH2810FSC-A441D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,244
2025-11,일룸,,HVCH2810FSC-A443D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,148
2025-11,일룸,,HVCH2810FSC-A444D,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,163
2025-11,일룸,,HVCH2810FSC-A449PN,"링고아이 (고정중심봉,회전캐스터,발걸이)",베트남,65
